Full-Stack,Front-End,Back-End,Other-Development,Other-Tech,Creative-Design,Business-Marketing,Other-Occupation,portfolio,certifs,video,testims,jobs,hour_rate_clean,success_rate,rate_cat,hours_per_week,hours,earnings,num-occups,country,embedding_pca
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.0,35.0,1.0,3.0,1.0,12686.0,325000.0,2.0,1.0,0.4226481780056685
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,214.0,29.0,1.0,2.0,0.0,5231.0,159000.0,2.0,1.0,-1.8747142675981097
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,30.0,1.0,2.0,2.0,759.0,27000.0,2.0,1.0,-2.642639645918588
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,304.0,50.0,1.0,3.0,1.0,26934.0,684000.0,2.0,1.0,-2.8051249691330025
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,35.0,1.0,0.0,2.0,3701.0,73000.0,2.0,1.0,-0.2805207401623934
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,20.0,35.0,1.0,3.0,2.0,948.0,47000.0,2.0,1.0,-0.5412174839260948
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132.0,35.0,1.0,3.0,2.0,1275.0,77000.0,2.0,1.0,-1.7530125706737685
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,35.0,0.99,3.0,1.0,7125.0,214000.0,2.0,1.0,-3.0709947955527
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,35.0,1.0,3.0,2.0,2963.0,350.0,1.0,1.0,1.3839564919056129
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,35.0,1.0,3.0,2.0,1643.0,74000.0,2.0,1.0,-2.618763845811768
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,40.0,0.9008333333333336,0.0,1.0,258.0,8400.0,1.0,1.0,3.429022617486452
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,35.0,1.0,2.0,2.0,2436.0,43000.0,2.0,1.0,4.001195396409976
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,35.0,1.0,3.0,1.0,988.0,48000.0,1.0,1.0,-1.204416578957194
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,537.0,50.0,1.0,3.0,1.0,3918.0,245000.0,1.0,1.0,1.0565203930914644
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,35.0,0.97,2.0,2.0,753.0,27000.0,1.0,1.0,0.9009102488974774
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,269.0,30.0,0.97,2.0,1.0,3102.0,107000.0,2.0,1.0,-2.1054973246055337
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,35.0,1.0,2.0,1.0,867.0,27000.0,2.0,1.0,-0.1038287486817752
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,33.0,1.0,2.0,2.0,35.0,15000.0,2.0,1.0,-0.0613786516877331
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,40.0,1.0,3.0,2.0,1152.0,531000.0,2.0,1.0,-2.5214319218084777
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,45.0,1.0,3.0,0.0,2214.0,117000.0,1.0,1.0,-2.577022598007919
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,17.0,33.0,0.96,3.0,1.0,2844.0,90000.0,2.0,1.0,-2.3995422747138515
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,15.0,32.0,1.0,3.0,2.0,2034.0,46000.0,2.0,1.0,-0.4558268200580384
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,26.0,35.0,1.0,3.0,1.0,3650.0,910.0,1.0,1.0,-1.4017299914266148
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,35.0,1.0,0.0,1.0,1342.857142857143,47000.0,2.0,1.0,0.212076793607852
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,35.0,1.0,2.0,1.0,821.0,17000.0,2.0,1.0,-2.077166885295814
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,1.0,3.0,2.0,5438.0,158000.0,1.0,1.0,-0.5167024803488766
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,25.0,0.96,2.0,1.0,80.0,5300.0,2.0,1.0,-0.6815089647808092
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,179.0,40.0,0.93,3.0,1.0,18625.0,373000.0,2.0,1.0,-2.986672403385109
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,37.5,1.0,3.0,1.0,5551.0,3262.5,2.0,1.0,-0.3684745462246274
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,40.0,1.0,0.0,1.0,542.0,44000.0,2.0,1.0,-3.271840644009103
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,123.0,35.0,1.0,3.0,2.0,11274.0,330000.0,2.0,1.0,-1.4464781122554298
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,30.0,0.89,0.0,0.0,210.0,6600.0,2.0,1.0,0.1979453130357187
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,35.0,0.88,0.0,1.0,305.0,315.0,1.0,1.0,-0.1758395117609103
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,35.0,1.0,2.0,1.0,1584.0,40000.0,2.0,1.0,-1.3893432155017955
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,35.0,1.0,2.0,2.0,1784.0,81000.0,2.0,1.0,-1.1612292436667662
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,20.0,1.0,0.0,1.0,2.0,968.0,2.0,1.0,0.0399486104604603
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,1.0,0.0,1.0,648.0,18000.0,1.0,1.0,-0.1250793752187925
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,177.0,35.0,1.0,2.0,2.0,1411.0,6195.0,1.0,1.0,-1.118029730125539
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,20.0,1.0,3.0,2.0,4132.0,98000.0,2.0,1.0,-1.7875624101750924
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,1.0,2.0,1.0,626.0,70.0,1.0,1.0,-0.1147951763985458
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,45.0,1.0,2.0,1.0,4933.0,130000.0,1.0,1.0,-0.1158852235270936
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,35.0,1.0,3.0,1.0,2058.0,69000.0,1.0,1.0,-0.6322251826883509
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,35.0,1.0,2.0,1.0,1367.0,31000.0,2.0,1.0,-2.1208193989447293
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,49.0,1.0,2.0,1.0,2306.0,45000.0,2.0,1.0,-1.0233783278754771
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,35.0,0.9713333333333336,1.0,2.0,379.0,14000.0,2.0,1.0,-1.3659282152966234
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,35.0,1.0,2.0,2.0,1106.0,24000.0,2.0,1.0,0.7904678024620991
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,18.0,35.0,1.0,2.0,2.0,2534.0,70000.0,2.0,1.0,1.2196145076896223
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,93.0,40.0,0.93,2.0,1.0,348.0,23000.0,2.0,1.0,-2.7212162998019416
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,25.0,1.0,2.0,1.0,1050.0,22000.0,1.0,1.0,-1.5296703367305462
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,35.0,0.63,0.0,2.0,353.0,8700.0,2.0,1.0,0.8997317378323776
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,35.0,1.0,2.0,1.0,5957.0,99000.0,2.0,1.0,-1.4708129992295629
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,35.0,1.0,3.0,2.0,14773.0,455.0,2.0,1.0,0.8174188127510017
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,40.0,1.0,0.0,1.0,167.0,11000.0,2.0,1.0,-2.335440903329417
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,35.0,1.0,3.0,1.0,2517.0,74000.0,1.0,1.0,1.3819630555748628
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,76.0,35.0,0.97,3.0,2.0,861.0,48000.0,2.0,1.0,-1.4859741016226602
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111.0,35.0,1.0,3.0,2.0,4821.0,115000.0,1.0,1.0,-2.9884017067446904
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118.0,30.0,1.0,2.0,1.0,2560.0,113000.0,1.0,1.0,-2.8800676882362786
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,12.35,0.92,2.0,1.0,482.0,5400.0,1.0,1.0,-0.3106600855317764
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,98.0,40.0,1.0,3.0,1.0,6934.0,3920.0,2.0,1.0,-0.1698501178393874
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,25.0,1.0,3.0,1.0,10528.0,190000.0,1.0,1.0,-1.9337927956566363
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,25.0,1.0,2.0,1.0,328.0,19000.0,2.0,1.0,-1.126151389343058
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,50.0,1.0,2.0,1.0,4671.0,93000.0,2.0,1.0,-2.8631748618848576
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,35.0,1.0,3.0,0.0,3370.0,59000.0,2.0,1.0,0.1185951471674592
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,37.0,35.0,1.0,3.0,1.0,3676.0,90000.0,2.0,1.0,-0.1315903945168112
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,60.0,1.0,3.0,1.0,1756.0,28000.0,2.0,1.0,-0.6176353088351311
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,35.0,1.0,3.0,1.0,12484.0,242000.0,2.0,1.0,-1.6731163890268883
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,35.0,1.0,3.0,2.0,5105.0,157000.0,2.0,1.0,-1.7107458717266597
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,35.0,1.0,3.0,2.0,490.0,29000.0,2.0,1.0,0.3198179815861596
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,40.0,1.0,0.0,0.0,362.0,13000.0,1.0,1.0,1.128810225456922
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,35.0,1.0,3.0,2.0,1888.0,910.0,2.0,1.0,-0.1905282636513676
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,35.0,1.0,3.0,1.0,1020.0,25000.0,1.0,1.0,-1.429845702170654
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,40.0,0.75,0.0,1.0,393.0,18000.0,2.0,1.0,-0.0350872128296634
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,35.0,1.0,3.0,1.0,3965.0,87000.0,1.0,1.0,-0.4330507294724073
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,35.0,1.0,2.0,1.0,480.0,735.0,2.0,1.0,-2.292687197120131
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.980333333333333,1.0,2.0,292.0,105.0,2.0,1.0,3.352819743793287
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,35.0,1.0,2.0,1.0,403.0,15000.0,1.0,1.0,-2.9426634796377504
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,40.0,1.0,3.0,2.0,3875.0,73000.0,1.0,1.0,0.7542581109437551
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,104.0,40.0,1.0,3.0,2.0,26393.0,719000.0,2.0,1.0,-0.0026586105384847
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,25.0,1.0,2.0,1.0,5753.0,419000.0,2.0,1.0,-2.470047582453657
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,40.0,1.0,2.0,2.0,886.0,3720.0,2.0,1.0,0.6600143566651695
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,45.0,1.0,3.0,1.0,5747.0,126000.0,1.0,1.0,-1.0655824426703
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,35.0,1.0,3.0,2.0,6345.0,3500.0,2.0,1.0,-0.5518650229710266
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,35.0,1.0,3.0,1.0,5074.0,665.0,2.0,1.0,-2.3405655903042724
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,35.0,0.81,0.0,2.0,74.0,4200.0,2.0,1.0,3.587140887260053
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,35.0,1.0,3.0,1.0,20129.0,93000.0,1.0,1.0,-0.016635005662254
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,35.0,1.0,2.0,1.0,1760.0,49000.0,2.0,1.0,-2.6424561724786324
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,35.0,1.0,3.0,1.0,2236.0,1015.0,2.0,1.0,-1.7780055414282283
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,0.92,0.0,1.0,1068.0,90.0,1.0,1.0,-0.0858003513503621
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,40.0,1.0,0.0,1.0,3503.0,78000.0,1.0,1.0,0.2867562459700165
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,213.0,35.0,1.0,2.0,2.0,804.0,95000.0,2.0,1.0,-2.7535745371355027
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,35.0,1.0,3.0,1.0,614.0,17000.0,2.0,1.0,-0.2465086855580598
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,35.0,0.98,3.0,1.0,655.0,210.0,2.0,1.0,-0.6661800447731361
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,22.0,40.0,1.0,3.0,1.0,2018.0,880.0,2.0,1.0,-1.3496543829824423
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,40.0,1.0,3.0,1.0,8986.0,240000.0,2.0,1.0,-2.269576723222246
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,35.0,1.0,3.0,1.0,1757.0,292000.0,2.0,1.0,-2.703214766092894
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,35.0,1.0,2.0,1.0,6900.0,181000.0,2.0,1.0,-1.3635995840464552
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,35.0,0.79,0.0,1.0,3065.0,90000.0,2.0,1.0,0.2054773563197558
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,35.0,0.912,0.0,2.0,591.0,15000.0,2.0,1.0,-0.5087264459466077
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,34.0,1.0,2.0,1.0,676.0,408.0,1.0,1.0,-0.7662672251129256
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,35.0,1.0,3.0,0.0,2229.0,56000.0,1.0,1.0,-2.717177653938809
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,35.0,0.92,2.0,2.0,560.0,20000.0,1.0,1.0,1.4694393455490058
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,75.0,0.8448333333333334,0.0,2.0,25.33333333333333,1900.0,1.0,1.0,-2.5083351297177554
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,710.0,35.0,1.0,3.0,1.0,29512.0,2.2,2.0,1.0,-1.0605204284726346
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,39.0,30.0,1.0,0.0,1.0,5447.0,78000.0,2.0,1.0,-1.1645796115145064
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,35.0,1.0,2.0,1.0,6339.0,84000.0,2.0,1.0,-1.8973918011344573
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,20.0,1.0,0.0,1.0,1314.0,29000.0,1.0,1.0,4.017919710067968
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,25.0,1.0,3.0,2.0,7028.0,637000.0,2.0,1.0,0.3279261587661808
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,292.0,40.0,0.99,3.0,2.0,11367.0,11680.0,2.0,1.0,-1.3051667303982766
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,35.0,1.0,3.0,1.0,8026.0,1995.0,2.0,1.0,-2.981630018928061
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,30.0,0.96,2.0,0.0,107.0,930.0,2.0,1.0,0.4826073174853461
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.9061666666666668,0.0,2.0,166.0,6100.0,1.0,1.0,1.9642912660841327
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,35.0,1.0,0.0,2.0,845.0,15000.0,2.0,1.0,3.2906724078848417
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,0.9561666666666666,1.0,1.0,405.55555555555554,7300.0,1.0,1.0,-0.1443292713066437
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,35.0,1.0,2.0,0.0,1663.0,50000.0,2.0,1.0,0.1424086464314264
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,30.0,1.0,2.0,2.0,1125.0,22000.0,2.0,1.0,0.4189323515353208
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,35.0,1.0,2.0,2.0,643.0,25000.0,1.0,1.0,-0.0815286272088315
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,35.0,1.0,3.0,1.0,2884.0,70000.0,2.0,1.0,-2.180348677824012
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,35.0,1.0,3.0,1.0,7589.0,118000.0,2.0,1.0,0.0546135966479316
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,35.0,0.9081666666666668,0.0,2.0,455.0,16000.0,2.0,1.0,-2.669580254208445
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,30.0,0.75,0.0,1.0,213.0,45000.0,1.0,1.0,0.6383832434722587
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,0.98,3.0,2.0,1129.0,396.0,1.0,1.0,1.919711460515596
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,34.0,0.95,2.0,1.0,544.0,16000.0,1.0,1.0,-2.631230992291925
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,35.0,0.99,3.0,1.0,7691.0,1225.0,1.0,1.0,-0.7056394906874961
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,35.0,0.82,0.0,1.0,608.0,24000.0,2.0,1.0,-2.4994877167351603
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,30.0,0.8,0.0,1.0,9352.0,128000.0,1.0,1.0,0.1855493426390853
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,45.0,1.0,3.0,1.0,20074.0,2115.0,2.0,1.0,-0.8961138397373707
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,0.9391666666666666,0.0,1.0,165.0,800.0,1.0,1.0,1.1059428708378396
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,32.0,1.0,3.0,2.0,2056.0,37000.0,1.0,1.0,1.6994860000736522
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,50.0,1.0,3.0,1.0,1829.0,65000.0,2.0,1.0,1.4832092523505085
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,35.0,0.8875000000000001,0.0,1.0,3258.0,66000.0,2.0,1.0,0.5082937777605788
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,33.0,1.0,3.0,2.0,2084.0,363.0,2.0,1.0,0.7642901966100802
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,35.0,1.0,3.0,1.0,1449.0,24000.0,1.0,1.0,-2.421611544520006
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,35.0,1.0,2.0,1.0,2443.0,33000.0,2.0,1.0,-2.210516931571073
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,35.0,1.0,3.0,2.0,3454.0,175000.0,1.0,1.0,-0.2852600274357298
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,32.0,0.8873333333333335,0.0,1.0,79.0,1120.0,1.0,1.0,0.2241281035103876
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,30.0,0.89,0.0,1.0,2262.0,69000.0,1.0,1.0,-0.2519622603517012
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,32.5,1.0,3.0,1.0,6942.0,220000.0,1.0,1.0,-1.3582562934939482
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,35.0,1.0,3.0,0.0,2123.0,72000.0,2.0,1.0,-1.7875357982855682
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,35.5,1.0,3.0,0.0,1733.0,49000.0,1.0,1.0,-2.464887617678687
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,35.0,1.0,2.0,2.0,10078.0,238000.0,1.0,1.0,-0.138594794576728
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.97,3.0,1.0,1652.0,52000.0,1.0,1.0,1.2227748769282971
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,35.0,1.0,3.0,2.0,6535.0,160000.0,1.0,1.0,0.603931719446875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,40.0,0.8570000000000003,0.0,2.0,14.75,590.0,1.0,1.0,0.3150476917275325
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,35.0,1.0,0.0,1.0,24.11428571428572,844.0,2.0,1.0,0.2347753303803044
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,149.0,25.0,1.0,2.0,1.0,6957.0,3725.0,2.0,1.0,-0.415600162890279
