Unnamed: 0,set_export_cert,set_export_cert_num,set_export_cert_date,set_export_item,set_export_quant,set_export_weight,set_ica_letter,set_import_cert,set_import_cert_date,set_import_item,set_import_quant,set_import_unit,set_quantity_used,set_sheet_name,imp_certificate,imp_supplier_name,imp_weight,imp_weight_unit,imp_quantity,imp_quantity_unit,imp_customs_system,imp_origin,imp_shipping_port,imp_port_entry_date,imp_certificate_date,imp_factory_entry_date,imp_container_packages,imp_container_type,imp_container_package_count,imp_port_stay_duration,imp_release_time,imp_inspection_rate,imp_inspection_type,imp_item_type,imp_invoice_value_usd,imp_final_value,imp_exchange_rate,imp_converted_invoice_value,imp_invoice_final_value_difference,imp_guarantee_type,imp_guarantee_value,imp_guarantee_submission_date,imp_window_fees,imp_customs_fees_and_taxes,imp_branching,imp_unofficial_clearance_fees,imp_ground_fees,imp_additional_ground_fees_usd,imp_avg_black_market_usd_rate,imp_additional_ground_fees_egp,imp_other_receipts,imp_total_collected_value_egp,imp_shipping_line,imp_display_entities,imp_display_entity_count,imp_display_entity_cost,imp_display_entity_time,imp_transportation,imp_total_paid,imp_shipping_type,imp_port_airport,imp_shipping_terms,exp_Unnamed: 0,exp_cert,exp_item_count,exp_items,exp_qty_per_piece,exp_avg_price_per_piece,exp_currency,exp_source_name,exp_net_weight_actual,exp_customs_system,exp_destination_country,exp_port_of_loading,exp_invoice_date,exp_entry_date,exp_Column1,exp_movement_visa_date,exp_inspection_result,exp_item_type,exp_invoice_value_actual,exp_shipment_type,exp_shipping_terms,exp_product_type,exp_country_group,exp_cert_num,imp_total_release_time
1064,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,310658,24/08/2022,SUNFIX BLUE SPR,240.944266,كجم,12.79692,Sheet8,310658,Ohyoung Inc,11625.0,كيلو جرام,10750,كيلو جرام,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,منشأة,135000,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725,6762.0,127.0,0.0,0.0,575,175432.47,Air / Land,مخابرات -  زراعة-  كيمياء- مفرقعات,4,5605,0,8450,189487.47,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,28
1065,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,310658,24/08/2022,SUNZOL TURQUOISE BLUE G266%,1973.144841,كجم,12.79692,Sheet8,310658,Ohyoung Inc,11625.0,كيلو جرام,10750,كيلو جرام,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,منشأة,135000,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725,6762.0,127.0,0.0,0.0,575,175432.47,Air / Land,مخابرات -  زراعة-  كيمياء- مفرقعات,4,5605,0,8450,189487.47,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,28
1066,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,310658,24/08/2022,SUNFIX NAVY BLUE SB CONC,2990.944266,كجم,12.79692,Sheet8,310658,Ohyoung Inc,11625.0,كيلو جرام,10750,كيلو جرام,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,منشأة,135000,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725,6762.0,127.0,0.0,0.0,575,175432.47,Air / Land,مخابرات -  زراعة-  كيمياء- مفرقعات,4,5605,0,8450,189487.47,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,28
1067,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,310658,24/08/2022,SUNZOL BLUE RS,490.944266,كجم,12.79692,Sheet8,310658,Ohyoung Inc,11625.0,كيلو جرام,10750,كيلو جرام,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,منشأة,135000,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725,6762.0,127.0,0.0,0.0,575,175432.47,Air / Land,مخابرات -  زراعة-  كيمياء- مفرقعات,4,5605,0,8450,189487.47,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,28
1068,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,331874,08/09/2022,ULTROX RJK LIQUID,11291.71906,كجم,4.26564,Sheet8,331874,Rossari Biotech Limted,14256.0,كيلو جرام,13500,كيلو جرام,سماح مؤقت,India,Hazira,2022-09-06,2022-09-08,2022-09-26,Container,20.0,1,20,18,1.0,Red,dyes,23625.0,465525.144,19.3184,456397.2,9127.94399999996,منشأة,60000,2022-09-18 00:00:00,257.1,5235.25,16381.3024,2075,11254.0,0.0,0.0,0.0,1285,96487.65239999999,MSC,مخابرات -  زراعة-  كيمياء- مفرقعات,4,3205,10,8300,107992.6524,Sea,Ain Sokhna,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,38
1069,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,345355,2022-09-19 00:00:00,RUCOWET VGO,14018.933575,كجم,2.48829,Sheet8,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,21
1070,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,345355,2022-09-19 00:00:00,RUCOGAL RLC,2626.64906,كجم,4.26564,Sheet8,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,21
1071,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,345355,2022-09-19 00:00:00,HYDROCOL SUN 200,4334.82953,كجم,2.13282,Sheet8,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,21
1072,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,387479,22/10/2022,AVCOSOFT VT 2000-S,2250.0,كجم,0.4478922000000001,Sheet8,387479,Avco,20432.0,كيلو جرام,32,قطعة,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,منشأة,120000,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125,11643.39,589.5,19.0,11200.5,645,170644.03,B&G,زراعة-مخابرات,2,5505,5,8600,184749.03,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,32
1073,2271,2271_2,18-06-2023,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,710.94,9/568,387479,22/10/2022,PRODUCT BD-6,4000.0,كجم,34.12512,Sheet8,387479,Avco,20432.0,كيلو جرام,32,قطعة,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,منشأة,120000,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125,11643.39,589.5,19.0,11200.5,645,170644.03,B&G,زراعة-مخابرات,2,5505,5,8600,184749.03,Sea,Alexandria,CIF,39,2271,5,"تى شيرت رجالى "" مطبوع "" 100 % قطن",4903,3.2,usd,شركة جيزة للغزل والنسيج,710.94,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,15689.2,sean,FOB,Shirt,Turkey,2271_2,32
1074,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,71,24-05-2023,كرتون,25352.0,قطعة,1837.0,Sheet8,71,Cargal,38888.0,كيلو جرام,38253,كرتونة,سماح مؤقت,Israel,Al-Ouja,2023-05-24,2023-05-24,2023-05-28,Parcels,,127,4,4,1.0,Red,cardboard,76265.0,2384458.0,30.9557,2360836.4605,23621.53949999996,بنكي,245000,2023-05-25 00:00:00,0.0,30505.0,0.0,650,12996.0,0.0,,0.0,10890,300041.0,,زراعة,1,150,2,14699,314890.0,Road,Oga,DDU,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,8
1075,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,29972,2023-01-21 00:00:00,حشو 100% بوليستر,24427.73000000001,متر,12062.0,Sheet8,29972,Haama-Ltd,1819.9,كيلو جرام,325,رول,سماح مؤقت,Israel,Haifa,2023-01-20,2023-01-21,2023-01-25,Container,20.0,1,5,4,1.0,Red A,fabric,21450.0,660500.0,29.8897,641134.0650000001,19365.93499999994,بنكي,110000,2023-01-22 00:00:00,4460.0,9627.5,8044.0,3075,1940.0,0.0,0.0,0.0,8872,146018.5,egymar,No-Display,0,0,0,8400,154418.5,Sea,Dekhila,c&f,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,9
1076,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,268527,26/07/2022,POLYQUEST 1096 N,10889.51522,كجم,12.546096,Sheet8,268527,Avco,21929.0,كيلو جرام,20120,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,منشأة,115000,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725,10841.0,754.5,0.0,0.0,645,153399.2,B&G,زراعة- كيمياء ,2,4355,0,8520,166274.2,Sea,Alexandria,CIF,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,42
1077,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,290936,10/08/2022,REDUCTON,13491.458755,كجم,15.033684,Sheet8,290936,Avco,16240.0,كيلو جرام,14000,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,منشأة,150000,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475,24371.49,20.9,38.0,794.1999999999999,5565,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4,2905,17,8550,219774.12,Sea,Alexandria,CIF,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,41
1078,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,285386,07/08/2022,IMPROWASH PLY,1852.821,كجم,21.6312,Sheet8,285386,B&E International Ltd,15000.0,كيلو جرام,14000,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-07,2022-08-17,Container,20.0,1,20,10,1.0,Red B,dyes,28900.0,558800.0,19.1784,554255.76,4544.239999999991,منشأة,70000,2022-08-08 00:00:00,4449.0,6498.2,7078.0,2725,6628.0,177.0,0.0,0.0,645,98023.2,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4,4705,0,8750,111478.2,Sea,Alexandria,CIF,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,30
1079,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,345355,2022-09-19 00:00:00,RUCOWET VGO,14018.933575,كجم,3.78546,Sheet8,345355,Rudolf,25397.6,كيلو جرام,196,برميل,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,منشأة,180000,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125,5026.0,0.0,0.0,0.0,7125,230840.3,MSC Egypt,زراعة-مخابرات,2,700,1,8600,240140.3,Sea,Alexandria,CIF,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,21
1080,2271,2271_3,18-06-2023,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,1081.56,9/393,387479,22/10/2022,PRODUCT BD-6,4000.0,كجم,51.91488,Sheet8,387479,Avco,20432.0,كيلو جرام,32,قطعة,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,منشأة,120000,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125,11643.39,589.5,19.0,11200.5,645,170644.03,B&G,زراعة-مخابرات,2,5505,5,8600,184749.03,Sea,Alexandria,CIF,40,2271,5,تى شيرت رجالى 57 % قطن 38 % بوليستر 5 % ليكرا,7459,2.8,usd,شركة جيزة للغزل والنسيج,1081.56,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,20885.2,sean,FOB,Shirt,Turkey,2271_3,32
1081,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,139876,2023-04-16 00:00:00,برسولا 100 % قطن,14334.17,كجم,11986.66,Sheet8,139876,Tiv Textile,14859.1,كيلو جرام,620,رول,سماح مؤقت,Israel,Haifa,2023-04-13,2023-04-16,2023-04-26,Container,40.0,1,13,10,0.1,Red A,fabric,69673.78,2305338.42,30.9557,2156800.631546,148537.7884539999,بنكي ومنشأة,385000,2023-04-18 00:00:00,4460.0,23164.88,17301.0,2725,14077.0,24.0,34.0,816.0,1285,448828.88,B&G,No-Display,0,0,0,8480,457308.88,Sea,Alexandria,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,23
1082,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,212096,2023-06-10 00:00:00,ريب 95 % قطن 5 % ليكرا,496.2,كجم,545.4,Sheet8,212096,Tiv Textile,18185.9,كيلو جرام,797,رول,سماح مؤقت,Israel,Haifa,2023-06-08,2023-06-10,2023-06-14,Container,40.0,1,6,4,0.1,Red A,fabric,85248.0,2817773.017,30.95,2638425.6,179347.4169999999,بنكي,450000,2023-06-10 00:00:00,5445.9,28289.23,17350.0,2725,7054.0,24.0,38.0,912.0,1315,513091.13,B&G,No-Display,0,0,0,8400,521491.13,Sea,Alexandria,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,10
1083,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,71,24-05-2023,كرتون,25352.0,قطعة,1837.0,Sheet8,71,Cargal,38888.0,كيلو جرام,38253,كرتونة,سماح مؤقت,Israel,Al-Ouja,2023-05-24,2023-05-24,2023-05-28,Parcels,,127,4,4,1.0,Red,cardboard,76265.0,2384458.0,30.9557,2360836.4605,23621.53949999996,بنكي,245000,2023-05-25 00:00:00,0.0,30505.0,0.0,650,12996.0,0.0,,0.0,10890,300041.0,,زراعة,1,150,2,14699,314890.0,Road,Oga,DDU,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,8
1084,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,29972,2023-01-21 00:00:00,حشو 100% بوليستر,24427.73000000001,متر,12062.0,Sheet8,29972,Haama-Ltd,1819.9,كيلو جرام,325,رول,سماح مؤقت,Israel,Haifa,2023-01-20,2023-01-21,2023-01-25,Container,20.0,1,5,4,1.0,Red A,fabric,21450.0,660500.0,29.8897,641134.0650000001,19365.93499999994,بنكي,110000,2023-01-22 00:00:00,4460.0,9627.5,8044.0,3075,1940.0,0.0,0.0,0.0,8872,146018.5,egymar,No-Display,0,0,0,8400,154418.5,Sea,Dekhila,c&f,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,9
1085,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,179023,14/05/2022,ELASTOSIL -KHD,17885.563875,كجم,22.11765,Sheet8,179023,Avco,19080.0,كيلو جرام,18000,قطعة,سماح مؤقت,Israel,Ashdod,2022-04-28,2022-05-14,2022-05-17,Container,20.0,1,19,3,1.0,Red B,dyes,42480.0,728000.0,17.0,722160.0,5840.0,منشأة,85000,2022-05-15 00:00:00,3592.15,7890.2,6425.1,1825,6627.39,12.0,18.0,216.0,4945,116520.84,B&G,No-Display,0,1555,0,8610,126685.84,Sea,Alexandria,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,22
1086,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,179982,15/05/2022,GENCEL HEBPL CONC LIQUID,12696.21672,كجم,5.89804,Sheet8,179982,Rossari Biotech Limted,15316.7,كيلو جرام,14400,كيلو جرام,سماح مؤقت,India,Hazira,2022-05-07,2022-05-15,2022-05-21,Container,20.0,1,14,6,1.0,Red,dyes,44641.0,800000.0,17.0,758897.0,41103.0,منشأة,70000,2022-05-16 00:00:00,3393.65,8578.7,941.0,2325,5637.63,605.0,18.0,10890.0,431,102196.98,MSC,مخدرات- كيمياء,2,4075,0,8500,114771.98,Sea,Ain Sokhna,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,20
1087,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,268527,26/07/2022,POLYQUEST 1096 N,10889.51522,كجم,34.20863199999999,Sheet8,268527,Avco,21929.0,كيلو جرام,20120,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,منشأة,115000,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725,10841.0,754.5,0.0,0.0,645,153399.2,B&G,زراعة- كيمياء ,2,4355,0,8520,166274.2,Sea,Alexandria,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,42
1088,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,268527,26/07/2022,EULYSIN -SI,774.1711,كجم,17.69412,Sheet8,268527,Avco,21929.0,كيلو جرام,20120,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,منشأة,115000,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725,10841.0,754.5,0.0,0.0,645,153399.2,B&G,زراعة- كيمياء ,2,4355,0,8520,166274.2,Sea,Alexandria,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,42
1089,2271,2271_4,18-06-2023,تى شيرت رجالى 100 % قطن,20338,2949.02,9/190,290936,10/08/2022,REDUCTON,13491.458755,كجم,40.991378,Sheet8,290936,Avco,16240.0,كيلو جرام,14000,قطعة,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,منشأة,150000,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475,24371.49,20.9,38.0,794.1999999999999,5565,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4,2905,17,8550,219774.12,Sea,Alexandria,CIF,41,2271,5,تى شيرت رجالى 100 % قطن,20338,2.85,usd,شركة جيزة للغزل والنسيج,2949.02,سماح مؤقت,تركيا,Alexandria,2023-06-26 00:00:00,2023-06-18,,2023-08-10,,ملابس جاهزة,58942.0,sean,FOB,Shirt,Turkey,2271_4,41
